2.592495260370104582e-01,2.593984349715933724e-01,2.691224887458357751e-01,2.682197131198825746e-01,2.678478090585723614e-01,2.595566108962796270e-01,2.592495260370104582e-01
9.335355637307718942e-06,8.155247943764377171e-06,1.955023309008435262e-06,1.193438475087646097e-06,8.819680177151105391e-07,7.362805912826014141e-06,9.335355637307718942e-06
